thrower,origin_x,origin_y,receiver,destination_x,destination_y,blocker,throwaway,callahan,drop,block,goal,score,time_left,motion,home_players,away_players,home_score,away_score,game_id,quarter_id
cjurek,-9.77,72.45,tpoletto,-10.06,66.62,,False,False,False,False,False,8-7,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
tpoletto,-10.06,66.62,nvogt,-10.57,80.02,,False,False,False,False,False,8-7,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
nvogt,-10.57,80.02,tpoletto,-10.57,71.06,,False,False,False,False,False,8-7,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
tpoletto,-10.57,71.06,bvohnoutk,2.55,71.28,,False,False,False,False,False,8-7,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
bvohnoutk,2.55,71.28,wbrandt,-8.24,80.97,,False,False,False,False,False,8-7,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
wbrandt,-8.24,80.97,bvohnoutk,-11.66,90.07,,False,False,False,False,False,8-7,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,7,2021-08-15-MIN-IND,Q2
bvohnoutk,-11.66,90.07,cjurek,-17.78,103.76,,False,False,False,False,True,8-8,628,motion,"['chardesty', 'cginet', 'mames', 'ahamilton', 'nphillips', 'emock', 'ccurran']","['pkrenik', 'jklane', 'wbrandt', 'nvogt', 'cjurek', 'tpoletto', 'bvohnoutk']",8,8,2021-08-15-MIN-IND,Q2
tcarpente,26.66,63.4,cbrock,-0.41,113.18,,False,False,False,False,True,9-8,567,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'cmccutche', 'nvogt', 'cberry', 'cjurek', 'bmatis', 'ddeclerck']",9,8,2021-08-15-MIN-IND,Q2
tpoletto,26.66,57.59,bvohnoutk,20.4,63.56,,False,False,False,False,False,9-8,552,pull,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,8,2021-08-15-MIN-IND,Q2
bvohnoutk,20.4,63.56,pkrenik,16.46,70.33,,False,False,False,False,False,9-8,552,motion,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,8,2021-08-15-MIN-IND,Q2
pkrenik,16.46,80.33,aroy,7.21,77.11,,False,False,False,False,False,9-8,552,penalty,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,8,2021-08-15-MIN-IND,Q2
aroy,7.21,67.11,bvohnoutk,14.49,78.49,,False,False,False,False,False,9-8,552,penalty,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,8,2021-08-15-MIN-IND,Q2
bvohnoutk,14.49,78.49,pkrenik,16.68,84.9,,False,False,False,False,False,9-8,552,motion,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,8,2021-08-15-MIN-IND,Q2
pkrenik,16.68,84.9,jklane,20.1,88.47,,False,False,False,False,False,9-8,552,motion,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,8,2021-08-15-MIN-IND,Q2
jklane,20.1,88.47,pkrenik,24.77,104.7,,False,False,False,False,True,9-9,552,motion,"['jvenegas', 'jfella', 'xpayne', 'crae', 'tdynes', 'chardesty', 'nhutton']","['wbrandt', 'pkrenik', 'tpoletto', 'bvohnoutk', 'jklane', 'aroy', 'nvogt']",9,9,2021-08-15-MIN-IND,Q2
xpayne,-16.99,53.18,kromard,-0.69,55.9,,False,False,False,False,False,9-9,482,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
kromard,-0.69,55.9,cbrock,12.61,64.7,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
cbrock,12.61,64.7,rgross,17.66,74.52,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
rgross,17.66,74.52,tcarpente,1.02,67.36,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
tcarpente,1.02,67.36,xpayne,6.68,71.59,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
xpayne,6.68,71.59,lconiaris,-5.46,70.63,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
lconiaris,-5.46,70.63,tcarpente,1.7,77.38,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
tcarpente,1.7,77.38,lconiaris,-13.78,78.13,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
lconiaris,-13.78,78.13,xpayne,-17.26,75.27,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
xpayne,-17.26,75.27,lconiaris,-9.42,70.36,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
lconiaris,-9.42,70.36,cbrock,9.75,78.95,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
cbrock,9.75,78.95,tcarpente,17.45,80.72,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
tcarpente,17.45,80.72,rgross,11.32,89.31,,False,False,False,False,False,9-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",9,9,2021-08-15-MIN-IND,Q2
rgross,11.32,89.31,kromard,19.09,101.79,,False,False,False,False,True,10-9,482,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bmatzuka', 'tthomegre', 'ihahn', 'gpangburn', 'bmatis', 'ileonard', 'rishaque']",10,9,2021-08-15-MIN-IND,Q2
tpoletto,17.63,41.28,aroy,7.35,39.39,,False,False,False,False,False,10-9,416,pull,"['nphillips', 'cginet', 'mames', 'ahamilton', 'emock', 'tdynes', 'ccurran']","['aroy', 'tpoletto', 'cjurek', 'nvogt', 'jklane', 'bvohnoutk', 'pkrenik']",10,9,2021-08-15-MIN-IND,Q2
aroy,7.35,39.39,bvohnoutk,-3.14,43.83,,False,False,False,False,False,10-9,416,motion,"['nphillips', 'cginet', 'mames', 'ahamilton', 'emock', 'tdynes', 'ccurran']","['aroy', 'tpoletto', 'cjurek', 'nvogt', 'jklane', 'bvohnoutk', 'pkrenik']",10,9,2021-08-15-MIN-IND,Q2
bvohnoutk,-3.14,43.83,nvogt,-14.8,54.1,,False,False,False,False,False,10-9,416,motion,"['nphillips', 'cginet', 'mames', 'ahamilton', 'emock', 'tdynes', 'ccurran']","['aroy', 'tpoletto', 'cjurek', 'nvogt', 'jklane', 'bvohnoutk', 'pkrenik']",10,9,2021-08-15-MIN-IND,Q2
nvogt,-14.8,54.1,aroy,-9.62,43.98,,False,False,False,False,False,10-9,416,motion,"['nphillips', 'cginet', 'mames', 'ahamilton', 'emock', 'tdynes', 'ccurran']","['aroy', 'tpoletto', 'cjurek', 'nvogt', 'jklane', 'bvohnoutk', 'pkrenik']",10,9,2021-08-15-MIN-IND,Q2
aroy,-9.62,43.98,jklane,16.02,56.72,,False,False,False,False,False,10-9,416,motion,"['nphillips', 'cginet', 'mames', 'ahamilton', 'emock', 'tdynes', 'ccurran']","['aroy', 'tpoletto', 'cjurek', 'nvogt', 'jklane', 'bvohnoutk', 'pkrenik']",10,9,2021-08-15-MIN-IND,Q2
jklane,16.02,56.72,pkrenik,22.95,104.12,,False,False,False,False,True,10-10,416,motion,"['nphillips', 'cginet', 'mames', 'ahamilton', 'emock', 'tdynes', 'ccurran']","['aroy', 'tpoletto', 'cjurek', 'nvogt', 'jklane', 'bvohnoutk', 'pkrenik']",10,10,2021-08-15-MIN-IND,Q2
tcarpente,26.66,63.47,xpayne,26.53,49.97,,False,False,False,False,False,10-10,381,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
xpayne,26.53,49.97,kromard,1.43,49.29,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
kromard,1.43,49.29,ljacobs,0.06,53.31,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
ljacobs,0.06,53.31,kromard,1.43,57.2,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
kromard,1.43,57.2,rgross,-7.3,59.99,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
rgross,-7.3,59.99,cbrock,-2.8,56.65,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
cbrock,-2.8,56.65,tcarpente,-10.03,63.68,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
tcarpente,-10.03,63.68,cbrock,13.29,76.43,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
cbrock,13.29,76.43,xpayne,22.57,87.75,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
xpayne,22.57,87.75,cbrock,17.73,83.38,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
cbrock,17.73,83.38,lconiaris,-1.85,78.0,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
lconiaris,-1.85,78.0,rgross,-15.01,82.22,,False,False,False,False,False,10-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",10,10,2021-08-15-MIN-IND,Q2
rgross,-15.01,82.22,ljacobs,-22.51,100.63,,False,False,False,False,True,11-10,381,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'xpayne', 'tcarpente']","['ileonard', 'ddeclerck', 'wbrandt', 'jkittlese', 'bmatzuka', 'cberry', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
jklane,2.84,54.02,bvohnoutk,1.67,64.95,,False,False,False,False,False,11-10,318,pull,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
bvohnoutk,1.67,64.95,aroy,8.45,70.33,,False,False,False,False,False,11-10,318,motion,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
aroy,8.45,70.33,bvohnoutk,3.27,76.82,,False,False,False,False,False,11-10,318,motion,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
bvohnoutk,3.27,76.82,tpoletto,17.41,103.61,,False,False,True,False,False,11-10,318,motion,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
nhutton,-11.87,19.09,crae,-1.78,9.95,,False,False,False,False,False,11-10,318,turnover,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
crae,-1.78,9.95,jvenegas,-0.55,27.0,,False,False,False,False,False,11-10,318,motion,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
jvenegas,-0.55,27.0,mzetsch,-8.33,26.11,,False,False,False,False,False,11-10,318,motion,"['jvenegas', 'jfella', 'nhutton', 'mzetsch', 'tdynes', 'crae', 'chardesty']","['bvohnoutk', 'nvogt', 'cjurek', 'pkrenik', 'jklane', 'aroy', 'tpoletto']",11,10,2021-08-15-MIN-IND,Q2
tcarpente,-8.33,26.11,rgross,1.7,27.27,,False,False,False,False,False,11-10,256,timeout,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
rgross,1.7,27.27,ccurran,-10.24,35.93,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
ccurran,-10.24,45.93,ljacobs,-19.99,54.13,,False,False,False,False,False,11-10,256,penalty,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
ljacobs,-19.99,54.13,,-2.46,103.02,bmatis,True,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
bmatis,14.42,23.15,cjurek,17.92,35.82,,False,False,False,False,False,11-10,256,turnover,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
cjurek,17.92,35.82,jkittlese,14.42,43.83,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
jkittlese,14.42,43.83,cjurek,22.58,50.89,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
cjurek,22.58,50.89,nvogt,21.49,62.91,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
nvogt,21.49,72.91,jkittlese,9.76,60.21,,False,False,False,False,False,11-10,256,penalty,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
jkittlese,9.76,60.21,ddeclerck,-5.76,69.53,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
ddeclerck,-5.76,69.53,cberry,3.57,73.54,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
cberry,3.57,73.54,jkittlese,8.37,65.31,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
jkittlese,8.37,65.31,nvogt,16.24,72.66,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
nvogt,16.24,72.66,jkittlese,18.06,80.97,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
jkittlese,18.06,80.97,nvogt,20.4,81.4,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
nvogt,20.4,81.4,cberry,12.16,76.96,,False,False,False,False,False,11-10,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,10,2021-08-15-MIN-IND,Q2
cberry,12.16,76.96,ddeclerck,12.24,102.23,,False,False,False,False,True,11-11,256,motion,"['rgross', 'cbrock', 'ljacobs', 'kromard', 'tcarpente', 'xpayne', 'ccurran']","['nvogt', 'cjurek', 'cmccutche', 'cberry', 'jkittlese', 'ddeclerck', 'bmatis']",11,11,2021-08-15-MIN-IND,Q2
crae,-8.39,30.74,xpayne,0.0,31.02,,False,False,False,False,False,11-11,148,pull,"['cbrock', 'lconiaris', 'xpayne', 'tcarpente', 'rgross', 'chardesty', 'crae']","['tthomegre', 'bvohnoutk', 'bbergmeie', 'wbrandt', 'ihahn', 'ileonard', 'jkittlese']",11,11,2021-08-15-MIN-IND,Q2
xpayne,0.0,31.02,cbrock,13.98,40.97,,False,False,False,False,False,11-11,148,motion,"['cbrock', 'lconiaris', 'xpayne', 'tcarpente', 'rgross', 'chardesty', 'crae']","['tthomegre', 'bvohnoutk', 'bbergmeie', 'wbrandt', 'ihahn', 'ileonard', 'jkittlese']",11,11,2021-08-15-MIN-IND,Q2
cbrock,13.98,40.97,,16.3,63.13,bvohnoutk,True,False,False,False,False,11-11,148,motion,"['cbrock', 'lconiaris', 'xpayne', 'tcarpente', 'rgross', 'chardesty', 'crae']","['tthomegre', 'bvohnoutk', 'bbergmeie', 'wbrandt', 'ihahn', 'ileonard', 'jkittlese']",11,11,2021-08-15-MIN-IND,Q2
aroy,-15.96,44.56,tpoletto,-10.64,34.73,,False,False,False,False,False,11-11,120,timeout,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
tpoletto,-10.64,34.73,aroy,-17.93,38.88,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
aroy,-17.93,38.88,jklane,-22.37,50.67,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
jklane,-22.37,50.67,aroy,-18.51,39.39,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
aroy,-18.51,39.39,tpoletto,-9.84,36.11,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
