,Rank,Team,Change,Prior,Date,Division
3,4,Franciscan,5,9,4/3/15,D3_MEN
4,5,Brandeis,1,6,4/3/15,D3_MEN
5,6,Claremont,-4,2,4/3/15,D3_MEN
6,7,Richmond,8,15,4/3/15,D3_MEN
7,8,Carleton CHOP,-4,4,4/3/15,D3_MEN
8,9,Lewis & Clark,-2,7,4/3/15,D3_MEN
9,10,Georgia College,-2,8,4/3/15,D3_MEN
10,11,Middlebury,,-,4/3/15,D3_MEN
11,12,Oberlin,,-,4/3/15,D3_MEN
12,13,Bowdoin,,-,4/3/15,D3_MEN
13,14,Cedarville,-1,13,4/3/15,D3_MEN
14,15,Messiah,,-,4/3/15,D3_MEN
15,16,Puget Sound,-6,10,4/3/15,D3_MEN
16,17,SUNY Fredonia,,-,4/3/15,D3_MEN
17,18,Rice,6,24,4/3/15,D3_MEN
18,19,Grinnell,6,25,4/3/15,D3_MEN
19,20,Davidson,,-,4/3/15,D3_MEN
20,21,Bentley,-20,1,4/3/15,D3_MEN
21,22,St. Johns,-1,21,4/3/15,D3_MEN
22,23,Williams,,-,4/3/15,D3_MEN
23,24,North Park,-12,12,4/3/15,D3_MEN
24,25,John Brown,-3,22,4/3/15,D3_MEN
0,1,Bentley,-,1,4/3/15,D3_MEN
1,2,Claremont,-,2,4/3/15,D3_MEN
2,3,SUNY Geneseo,1,4,4/3/15,D3_MEN
3,4,Carleton CHOP,1,5,4/3/15,D3_MEN
4,5,Elon,-2,3,4/3/15,D3_MEN
5,6,Brandeis,-,6,4/3/15,D3_MEN
6,7,Lewis & Clark,3,10,4/3/15,D3_MEN
7,8,Georgia College,-1,7,4/3/15,D3_MEN
8,9,Franciscan,-1,8,4/3/15,D3_MEN
9,10,Puget Sound,1,11,4/3/15,D3_MEN
10,11,Amherst,1,12,4/3/15,D3_MEN
11,12,North Park,1,13,4/3/15,D3_MEN
12,13,Cedarville,1,14,4/3/15,D3_MEN
13,14,Indiana Wesleyan,1,15,4/3/15,D3_MEN
14,15,Richmond,-6,9,4/3/15,D3_MEN
15,16,Stevens Tech,-,16,4/3/15,D3_MEN
16,17,UNC Asheville,-,17,4/3/15,D3_MEN
17,18,Kenyon,1,19,4/3/15,D3_MEN
18,19,Bryant,1,20,4/3/15,D3_MEN
19,20,St. Olaf,1,21,4/3/15,D3_MEN
20,21,St. Johns,1,22,4/3/15,D3_MEN
21,22,John Brown,2,24,4/3/15,D3_MEN
22,23,Missouri S&T,-,23,4/3/15,D3_MEN
23,24,Rice,1,25,4/3/15,D3_MEN
24,25,Grinnell,,-,4/3/15,D3_MEN
0,1,Bentley,,,4/3/15,D3_MEN
1,2,Claremont,,,4/3/15,D3_MEN
2,3,Elon,,,4/3/15,D3_MEN
3,4,SUNY Geneseo,,,4/3/15,D3_MEN
4,5,Carleton CHOP,,,4/3/15,D3_MEN
5,6,Brandeis,,,4/3/15,D3_MEN
6,7,Georgia College,,,4/3/15,D3_MEN
7,8,Franciscan,,,4/3/15,D3_MEN
8,9,Richmond,,,4/3/15,D3_MEN
9,10,Lewis & Clark,,,4/3/15,D3_MEN
10,11,Puget Sound,,,4/3/15,D3_MEN
11,12,Amherst,,,4/3/15,D3_MEN
12,13,North Park,,,4/3/15,D3_MEN
13,14,Cedarville,,,4/3/15,D3_MEN
14,15,Indiana Wesleyan,,,4/3/15,D3_MEN
15,16,Stevens Tech,,,4/3/15,D3_MEN
16,17,UNC Asheville,,,4/3/15,D3_MEN
17,18,Davidson,,,4/3/15,D3_MEN
18,19,Kenyon,,,4/3/15,D3_MEN
19,20,Bryant,,,4/3/15,D3_MEN
20,21,St. Olaf,,,4/3/15,D3_MEN
21,22,St. Johns,,,4/3/15,D3_MEN
22,23,Missouri S&T,,,4/3/15,D3_MEN
23,24,John Brown,,,4/3/15,D3_MEN
24,25,Rice,,,4/3/15,D3_MEN
0,1,Bentley,1,2,11/10/14,D3_MEN
1,2,Claremont,2,4,11/10/14,D3_MEN
2,3,Puget Sound,-2,1,11/10/14,D3_MEN
3,4,Elon,2,6,11/10/14,D3_MEN
4,5,Carleton CHOP,2,7,11/10/14,D3_MEN
5,6,SUNY Geneseo,4,10,11/10/14,D3_MEN
6,7,Georgia College,5,12,11/10/14,D3_MEN
7,8,Lehigh,-3,5,11/10/14,D3_MEN
8,9,Lewis & Clark,-1,8,11/10/14,D3_MEN
9,10,Brandeis,5,15,11/10/14,D3_MEN
10,11,St. Johns,,-,11/10/14,D3_MEN
11,12,Richmond,-3,9,11/10/14,D3_MEN
12,13,Franciscan,,-,11/10/14,D3_MEN
13,14,St. Olaf,-11,3,11/10/14,D3_MEN
14,15,Cedarville,-4,11,11/10/14,D3_MEN
15,16,Stevens Tech,-2,14,11/10/14,D3_MEN
16,17,John Brown,-,17,11/10/14,D3_MEN
17,18,Kenyon,3,21,11/10/14,D3_MEN
18,19,Indiana Wesleyan,,-,11/10/14,D3_MEN
19,20,Bryant,,-,11/10/14,D3_MEN
20,21,Davidson,-5,16,11/10/14,D3_MEN
21,22,Olivet Nazarene,,-,11/10/14,D3_MEN
22,23,Bowdoin,,-,11/10/14,D3_MEN
23,24,Ohio Wesleyan,,-,11/10/14,D3_MEN
24,25,UNC Asheville,,-,11/10/14,D3_MEN
0,1,Puget Sound,-,1,11/10/14,D3_MEN
1,2,Bentley,1,3,11/10/14,D3_MEN
2,3,St. Olaf,-1,2,11/10/14,D3_MEN
3,4,Claremont,-,4,11/10/14,D3_MEN
4,5,Lehigh,1,6,11/10/14,D3_MEN
5,6,Elon,-1,5,11/10/14,D3_MEN
6,7,Carleton CHOP,-,7,11/10/14,D3_MEN
7,8,Lewis & Clark,-,8,11/10/14,D3_MEN
8,9,Richmond,-,9,11/10/14,D3_MEN
9,10,SUNY Geneseo,1,11,11/10/14,D3_MEN
10,11,Cedarville,3,14,11/10/14,D3_MEN
11,12,Georgia College,1,13,11/10/14,D3_MEN
12,13,Amherst,-1,12,11/10/14,D3_MEN
13,14,Stevens Tech,-4,10,11/10/14,D3_MEN
14,15,Brandeis,-,15,11/10/14,D3_MEN
15,16,Davidson,-,16,11/10/14,D3_MEN
16,17,John Brown,-,17,11/10/14,D3_MEN
17,18,Wake Forest,-,18,11/10/14,D3_MEN
18,19,North Park,1,20,11/10/14,D3_MEN
19,20,SUNY Fredonia,1,21,11/10/14,D3_MEN
20,21,Kenyon,1,22,11/10/14,D3_MEN
21,22,Oberlin,-3,19,11/10/14,D3_MEN
22,23,Messiah,,-,11/10/14,D3_MEN
23,24,Middlebury,-,24,11/10/14,D3_MEN
24,25,Pacific Lutheran,-,25,11/10/14,D3_MEN
0,1,Puget Sound,,,11/10/14,D3_MEN
1,2,St. Olaf,,,11/10/14,D3_MEN
2,3,Bentley,,,11/10/14,D3_MEN
3,4,Claremont,,,11/10/14,D3_MEN
4,5,Elon,,,11/10/14,D3_MEN
5,6,Lehigh,,,11/10/14,D3_MEN
6,7,Carleton CHOP,,,11/10/14,D3_MEN
7,8,Lewis & Clark,,,11/10/14,D3_MEN
8,9,Richmond,,,11/10/14,D3_MEN
9,10,Stevens Tech,,,11/10/14,D3_MEN
10,11,SUNY Geneseo,,,11/10/14,D3_MEN
11,12,Amherst,,,11/10/14,D3_MEN
12,13,Georgia College,,,11/10/14,D3_MEN
13,14,Cedarville,,,11/10/14,D3_MEN
14,15,Brandeis,,,11/10/14,D3_MEN
15,16,Davidson,,,11/10/14,D3_MEN
16,17,John Brown,,,11/10/14,D3_MEN
17,18,Wake Forest,,,11/10/14,D3_MEN
18,19,Oberlin,,,11/10/14,D3_MEN
19,20,North Park,,,11/10/14,D3_MEN
20,21,SUNY Fredonia,,,11/10/14,D3_MEN
21,22,Kenyon,,,11/10/14,D3_MEN
22,23,St. Johns,,,11/10/14,D3_MEN
23,24,Middlebury,,,11/10/14,D3_MEN
24,25,Pacific Lutheran,,,11/10/14,D3_MEN
