pull_type,time,pull_x,pull_y,thrower_id
PULL_OUT_OF_BOUNDS,,0.0,80.0,cturner
PULL_INBOUNDS,4417.0,-23.76,80.31,jmunoz
PULL_INBOUNDS,7682.0,2.47,92.47,gmartin1
PULL_INBOUNDS,5787.0,15.22,99.99,asimon
PULL_OUT_OF_BOUNDS,,0.0,80.0,cbrown1
PULL_INBOUNDS,3505.0,-9.84,81.04,kgoldberg
PULL_INBOUNDS,6193.0,8.08,94.44,gmartin1
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,2961.0,-0.44,95.53,gmartin1
PULL_INBOUNDS,7102.0,11.0,99.99,asimon
PULL_INBOUNDS,5653.0,19.59,90.5,meckert
PULL_INBOUNDS,7517.0,-4.01,106.01,cbrown1
PULL_INBOUNDS,7114.0,0.0,80.0,msteiner
PULL_INBOUNDS,2145.0,0.0,80.0,kgoldberg
PULL_INBOUNDS,7752.0,24.55,50.31,cbrown1
PULL_INBOUNDS,14662.0,9.18,55.12,djacobs
PULL_INBOUNDS,6006.0,9.54,94.51,asimon
PULL_INBOUNDS,12627.0,9.32,73.1,msteiner
PULL_INBOUNDS,14007.0,-26.67,57.3,sworthing
PULL_INBOUNDS,11300.0,0.0,80.0,cbrown1
PULL_INBOUNDS,5075.0,24.99,55.77,alopezesc
PULL_INBOUNDS,10093.0,0.0,80.0,cbrown1
PULL_INBOUNDS,6576.0,3.86,93.49,
PULL_INBOUNDS,6923.0,-10.79,100.0,sworthing
PULL_INBOUNDS,12525.0,0.0,80.0,cbrown1
PULL_INBOUNDS,6640.0,-5.03,98.15,kgoldberg
PULL_OUT_OF_BOUNDS,,0.0,80.0,alopezesc
PULL_INBOUNDS,5270.0,0.0,80.0,cbrown1
PULL_INBOUNDS,7779.0,0.0,80.0,kkoo
PULL_INBOUNDS,13249.0,-26.67,66.48,sworthing
PULL_INBOUNDS,6477.0,-5.25,85.12,cbrown1
PULL_INBOUNDS,4128.0,1.16,94.73,cbrown1
PULL_INBOUNDS,7080.0,-8.82,94.0,nransom
PULL_INBOUNDS,5995.0,-4.89,106.23,cbrown1
PULL_INBOUNDS,7422.0,20.98,79.51,cgall
PULL_INBOUNDS,5987.0,18.28,71.21,sworthing
PULL_INBOUNDS,14610.0,-26.67,59.05,sworthing
PULL_INBOUNDS,6137.0,-17.35,89.19,kgoldberg
PULL_INBOUNDS,5187.0,-26.09,68.95,sworthing
PULL_INBOUNDS,7642.0,20.1,96.62,mbennett1
PULL_INBOUNDS,2740.0,-15.01,103.83,jreinhard
PULL_INBOUNDS,2457.0,0.0,80.0,
PULL_INBOUNDS,5787.0,12.31,88.39,jclyde
PULL_INBOUNDS,10578.0,-25.51,53.0,mbennett1
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,16262.0,-25.36,51.04,jclyde
PULL_INBOUNDS,0.0,0.0,80.0,jreinhard
PULL_INBOUNDS,22496.0,-14.65,115.04,jreinhard
PULL_INBOUNDS,9064.0,12.45,109.29,mbennett1
PULL_INBOUNDS,0.0,-17.71,96.84,jreinhard
PULL_INBOUNDS,7479.0,0.0,80.0,bmalecek
PULL_INBOUNDS,13510.0,24.55,60.58,
PULL_INBOUNDS,7196.0,0.0,80.0,jreinhard
PULL_INBOUNDS,0.0,0.0,80.0,bmalecek
PULL_INBOUNDS,7267.0,0.0,80.0,mbennett1
PULL_INBOUNDS,4218.0,0.0,80.0,
PULL_INBOUNDS,403.0,8.88,100.0,ccunningh
PULL_INBOUNDS,5767.0,0.0,80.0,mbennett1
PULL_INBOUNDS,8228.0,1.31,111.84,mbennett1
PULL_INBOUNDS,12281.0,-11.37,108.56,jreinhard
PULL_INBOUNDS,7101.0,9.54,103.68,mbennett1
PULL_INBOUNDS,5197.0,9.98,88.9,
PULL_INBOUNDS,2527.0,26.66,63.2,bmalecek
PULL_INBOUNDS,11863.0,0.0,80.0,jreinhard
PULL_INBOUNDS,3909.0,0.0,80.0,jreinhard
PULL_INBOUNDS,10473.0,-24.63,65.02,mbennett1
PULL_INBOUNDS,8060.0,20.18,110.38,jclyde
PULL_INBOUNDS,6194.0,0.0,80.0,jhustad
PULL_INBOUNDS,10303.0,0.0,80.0,mbennett1
PULL_INBOUNDS,7857.0,-25.21,44.92,
PULL_INBOUNDS,8745.0,-26.09,55.12,bmalecek
PULL_INBOUNDS,6438.0,0.0,80.0,mbennett1
PULL_INBOUNDS,13282.0,-24.63,57.3,mbennett1
PULL_INBOUNDS,5754.0,0.51,97.93,bmalecek
PULL_INBOUNDS,3378.0,0.0,80.0,
PULL_INBOUNDS,7046.0,0.0,80.0,ccunningh
PULL_INBOUNDS,7991.0,-1.24,92.69,bmalecek
PULL_INBOUNDS,3632.0,-25.72,61.23,
PULL_INBOUNDS,8487.0,-2.99,96.77,bmalecek
PULL_INBOUNDS,7330.0,-0.15,104.34,ccunningh
PULL_INBOUNDS,6516.0,14.93,100.0,jclyde
PULL_INBOUNDS,6613.0,0.0,80.0,bmalecek
PULL_INBOUNDS,4803.0,0.0,80.0,jclyde
PULL_INBOUNDS,7671.0,0.72,106.38,ccunningh
PULL_INBOUNDS,8415.0,-25.14,65.53,mbennett1
PULL_INBOUNDS,7275.0,2.04,104.41,jclyde
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,5903.0,-9.19,102.96,
PULL_INBOUNDS,1147.0,-4.01,100.0,ccunningh
PULL_INBOUNDS,7568.0,-8.33,106.77,jkurmanfa
PULL_OUT_OF_BOUNDS,,0.0,80.0,jhess
PULL_INBOUNDS,5014.0,9.0,91.09,iyudkovic
PULL_INBOUNDS,8697.0,-13.88,95.34,amerriman
PULL_INBOUNDS,4199.0,-19.0,101.24,dbloodgoo
PULL_INBOUNDS,8023.0,23.93,92.79,jkurmanfa
PULL_INBOUNDS,7431.0,5.42,91.55,jhess
PULL_INBOUNDS,8548.0,-26.05,102.09,amerriman
PULL_INBOUNDS,6464.0,17.52,87.68,mrick
PULL_INBOUNDS,5777.0,1.31,112.4,jhess
PULL_INBOUNDS,5143.0,-9.69,82.01,jhess
PULL_INBOUNDS,5931.0,0.0,80.0,jkurmanfa
PULL_INBOUNDS,6792.0,-2.87,103.33,amerriman
PULL_INBOUNDS,7055.0,-2.33,90.23,jhess
PULL_INBOUNDS,5480.0,0.0,80.0,jkurmanfa
PULL_INBOUNDS,6814.0,-15.97,96.97,jhess
PULL_INBOUNDS,7815.0,0.88,100.0,jkurmanfa
PULL_INBOUNDS,7606.0,-0.63,102.01,amerriman
PULL_INBOUNDS,8198.0,-15.21,78.34,elheureux
PULL_INBOUNDS,0.0,0.0,80.0,jhess
PULL_INBOUNDS,7730.0,-12.14,97.09,jkurmanfa
PULL_INBOUNDS,8717.0,12.24,84.1,jhess
PULL_INBOUNDS,7857.0,-3.8,101.86,amerriman
PULL_OUT_OF_BOUNDS,,0.0,80.0,jhess
PULL_INBOUNDS,6999.0,1.5,90.95,wstewart
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,14344.0,24.75,49.97,iyudkovic
PULL_INBOUNDS,7053.0,17.13,88.91,amerriman
PULL_INBOUNDS,6416.0,-14.87,88.22,iyudkovic
PULL_INBOUNDS,6733.0,11.16,100.62,amerriman
PULL_INBOUNDS,8774.0,-22.49,67.75,dbloodgoo
PULL_INBOUNDS,7540.0,5.86,91.36,mrick
PULL_INBOUNDS,5922.0,-15.51,96.58,amerriman
PULL_OUT_OF_BOUNDS,,0.0,79.99,wstewart
PULL_INBOUNDS,6250.0,11.16,82.01,amerriman
PULL_INBOUNDS,0.0,17.8,92.72,jkurmanfa
PULL_INBOUNDS,5470.0,-0.24,94.72,amerriman
PULL_INBOUNDS,10133.0,26.66,66.68,iyudkovic
PULL_INBOUNDS,6506.0,2.24,89.3,kharrison
PULL_INBOUNDS,0.0,26.66,57.47,iyudkovic
PULL_INBOUNDS,7896.0,-20.16,84.96,amerriman
PULL_OUT_OF_BOUNDS,,0.0,80.0,jhess
PULL_INBOUNDS,7316.0,-16.13,92.32,amerriman
PULL_INBOUNDS,5265.0,-1.4,83.56,amerriman
PULL_OUR_OFFSIDES,,0.0,60.0,
PULL_INBOUNDS,5396.0,-12.41,82.55,dfitzgera
PULL_OUT_OF_BOUNDS,,0.0,80.0,jhess
PULL_INBOUNDS,6997.0,-5.87,91.15,mrick
PULL_INBOUNDS,8158.0,13.48,101.08,amerriman
PULL_INBOUNDS,5868.0,6.47,100.0,mrick
PULL_INBOUNDS,7197.0,-18.61,89.3,amerriman
PULL_INBOUNDS,7433.0,-8.92,73.95,amerriman
PULL_INBOUNDS,6008.0,-8.45,81.31,amerriman
PULL_INBOUNDS,7075.0,26.66,74.25,elheureux
PULL_INBOUNDS,6870.0,-0.7,101.62,amerriman
PULL_INBOUNDS,8077.0,-7.07,72.66,cberry
PULL_INBOUNDS,6765.0,-0.82,78.95,nhutton
PULL_INBOUNDS,5159.0,-22.15,88.54,bmatis
PULL_INBOUNDS,6609.0,7.29,91.7,nhutton
PULL_INBOUNDS,6523.0,-17.87,96.61,nhutton
PULL_OUT_OF_BOUNDS,,0.0,80.0,bmatis
PULL_INBOUNDS,5787.0,-3.76,93.61,nhutton
PULL_INBOUNDS,6488.0,14.32,93.27,xpayne
PULL_INBOUNDS,7441.0,-3.5,85.77,bmatis
PULL_INBOUNDS,4497.0,3.88,72.27,nhutton
PULL_INBOUNDS,6861.0,-1.03,83.59,bmatis
PULL_INBOUNDS,9658.0,-26.67,52.7,xpayne
PULL_INBOUNDS,10404.0,26.66,71.21,
PULL_INBOUNDS,6323.0,18.06,94.51,wbrandt
PULL_INBOUNDS,10862.0,-26.67,60.2,nhutton
PULL_INBOUNDS,10165.0,-26.67,55.63,aroy
PULL_OUT_OF_BOUNDS,,0.0,58.63,ccurran
PULL_INBOUNDS,9357.0,-26.67,55.63,bmatis
PULL_INBOUNDS,11106.0,-26.67,61.97,nhutton
PULL_INBOUNDS,8401.0,11.36,73.98,bmatis
PULL_INBOUNDS,7327.0,-11.33,80.18,ccurran
PULL_INBOUNDS,17437.0,-26.67,58.1,bmatis
PULL_INBOUNDS,13147.0,0.0,65.25,nhutton
PULL_INBOUNDS,5793.0,4.29,81.91,tthomegre
PULL_INBOUNDS,7882.0,0.51,100.12,bmatis
PULL_OUT_OF_BOUNDS,,0.0,80.0,nhutton
PULL_INBOUNDS,8510.0,26.66,80.38,xpayne
PULL_INBOUNDS,8521.0,5.68,71.86,tthomegre
PULL_INBOUNDS,7139.0,0.87,80.02,tthomegre
PULL_INBOUNDS,7854.0,-10.35,95.53,bmatis
PULL_INBOUNDS,5871.0,-7.66,77.54,tthomegre
PULL_INBOUNDS,6935.0,11.73,70.43,nhutton
PULL_INBOUNDS,12804.0,0.87,63.42,tthomegre
PULL_INBOUNDS,5833.0,5.46,93.27,bmatis
PULL_INBOUNDS,5861.0,0.61,94.5,jfella
PULL_INBOUNDS,6920.0,6.61,81.0,nhutton
PULL_INBOUNDS,9243.0,-1.98,96.95,xpayne
PULL_OUT_OF_BOUNDS,,0.0,58.39,bmatis
PULL_OUT_OF_BOUNDS,,0.0,80.0,nhutton
PULL_INBOUNDS,5576.0,-12.39,88.54,tthomegre
PULL_INBOUNDS,6866.0,-7.87,85.33,tthomegre
PULL_INBOUNDS,7388.0,-26.67,59.45,ccurran
PULL_INBOUNDS,6315.0,-6.05,81.18,tthomegre
PULL_INBOUNDS,5196.0,15.51,88.25,bmatis
PULL_INBOUNDS,8844.0,3.57,63.56,tthomegre
PULL_INBOUNDS,7820.0,-1.32,91.6,gsanti
PULL_INBOUNDS,4809.0,-8.38,84.1,sradlauer
PULL_INBOUNDS,3585.0,0.0,80.0,gsanti
PULL_INBOUNDS,5701.0,11.22,78.05,wturner
PULL_INBOUNDS,6154.0,-10.93,80.67,sradlauer
PULL_INBOUNDS,4706.0,16.24,88.76,gsanti
PULL_INBOUNDS,9236.0,11.8,90.0,wturner
PULL_OUT_OF_BOUNDS,,0.0,32.76,gsanti
PULL_INBOUNDS,8028.0,15.95,88.54,smilardov
PULL_INBOUNDS,7026.0,13.33,89.34,wturner
PULL_INBOUNDS,5650.0,15.44,82.35,gsanti
PULL_INBOUNDS,3344.0,-26.53,54.75,smilardov
PULL_INBOUNDS,8317.0,14.71,95.24,gsanti
PULL_INBOUNDS,5026.0,20.1,79.44,wturner
PULL_INBOUNDS,6825.0,15.44,98.81,gsanti
PULL_INBOUNDS,1914.0,26.52,40.33,msteiner
PULL_INBOUNDS,4219.0,11.29,91.6,gsanti
PULL_OUT_OF_BOUNDS,,0.0,78.85,bvandeuse
PULL_OUT_OF_BOUNDS,,0.0,80.0,sradlauer
PULL_INBOUNDS,6189.0,0.51,99.17,gsanti
PULL_INBOUNDS,6119.0,13.98,83.15,mtran
PULL_INBOUNDS,8902.0,15.37,84.53,gsanti
PULL_INBOUNDS,6508.0,18.65,83.0,wturner
PULL_INBOUNDS,6372.0,-20.48,107.47,gsanti
PULL_INBOUNDS,1765.0,-26.45,49.07,wturner
PULL_INBOUNDS,5185.0,-26.53,39.46,msteiner
PULL_INBOUNDS,5481.0,10.49,77.83,sradlauer
PULL_INBOUNDS,4530.0,11.36,82.5,wturner
PULL_INBOUNDS,5934.0,18.21,80.6,mtran
PULL_INBOUNDS,6881.0,11.22,88.32,wturner
PULL_INBOUNDS,7041.0,14.64,84.53,mtran
PULL_OUT_OF_BOUNDS,,0.0,80.0,gsanti
PULL_INBOUNDS,5765.0,-7.66,91.09,wturner
PULL_INBOUNDS,7813.0,-22.52,114.61,gsanti
PULL_INBOUNDS,5858.0,-16.54,96.11,wturner
PULL_OUT_OF_BOUNDS,,0.0,77.47,mtran
PULL_INBOUNDS,3613.0,25.28,30.07,msteiner
PULL_INBOUNDS,6047.0,0.8,89.7,wturner
PULL_INBOUNDS,1888.0,-25.65,32.33,msteiner
PULL_INBOUNDS,5748.0,6.26,85.12,wturner
PULL_INBOUNDS,0.0,-26.02,34.0,msteiner
PULL_INBOUNDS,5192.0,11.58,81.69,mtran
PULL_INBOUNDS,4374.0,0.0,80.0,mlemaitre
PULL_INBOUNDS,7014.0,-0.52,89.12,dgarlock
PULL_INBOUNDS,5943.0,0.0,80.0,jsykora
PULL_INBOUNDS,6353.0,-7.73,96.33,dgarlock
PULL_INBOUNDS,5684.0,0.0,80.0,jsykora
PULL_INBOUNDS,7628.0,14.64,92.33,
PULL_INBOUNDS,2658.0,4.8,85.12,tbalfour
PULL_INBOUNDS,7024.0,0.0,80.0,dgarlock
PULL_INBOUNDS,5947.0,0.0,80.0,lpruess
PULL_INBOUNDS,612.0,0.0,80.0,mlemaitre
PULL_INBOUNDS,6728.0,-20.77,94.66,
PULL_INBOUNDS,7843.0,-7.15,86.5,bschlaefe
PULL_OUT_OF_BOUNDS,,0.0,80.0,jsykora
PULL_INBOUNDS,7493.0,7.35,94.36,jwilson
PULL_INBOUNDS,5528.0,0.0,80.0,lmarks
PULL_INBOUNDS,5808.0,-16.54,89.78,jsykora
PULL_INBOUNDS,7640.0,-13.92,94.07,dgarlock
PULL_INBOUNDS,5850.0,-23.83,90.43,tbalfour
PULL_INBOUNDS,9767.0,3.35,104.92,dgarlock
PULL_INBOUNDS,5257.0,6.92,83.66,
PULL_INBOUNDS,8224.0,15.08,84.46,dgarlock
PULL_INBOUNDS,6857.0,-11.88,107.18,mlemaitre
PULL_INBOUNDS,15739.0,-25.07,84.32,jsykora
PULL_INBOUNDS,5421.0,0.43,95.82,
PULL_INBOUNDS,3645.0,-10.86,81.91,tbalfour
PULL_INBOUNDS,6480.0,-21.06,88.98,dgarlock
PULL_INBOUNDS,3676.0,13.11,101.5,mlemaitre
PULL_INBOUNDS,9957.0,21.85,90.36,jsykora
PULL_INBOUNDS,11992.0,-26.23,61.89,jwilson
PULL_INBOUNDS,6286.0,3.35,84.75,
PULL_INBOUNDS,5601.0,4.22,86.14,csunde
PULL_INBOUNDS,6062.0,-4.89,77.33,lmarks
PULL_OUT_OF_BOUNDS,,0.0,62.69,jsykora
PULL_INBOUNDS,9368.0,-15.82,89.78,jwilson
PULL_INBOUNDS,15955.0,-26.09,56.21,jwilson
PULL_INBOUNDS,7800.0,0.0,80.0,jsykora
PULL_INBOUNDS,13718.0,26.08,53.08,
PULL_INBOUNDS,9277.0,10.12,105.65,mlemaitre
PULL_INBOUNDS,17039.0,24.91,51.77,jwilson
PULL_INBOUNDS,6800.0,6.84,77.47,bschlaefe
PULL_INBOUNDS,17023.0,26.66,48.05,jwilson
PULL_INBOUNDS,8736.0,6.48,108.42,mlemaitre
PULL_INBOUNDS,5826.0,10.78,87.81,jsykora
PULL_INBOUNDS,7053.0,-12.25,90.21,dgarlock
PULL_INBOUNDS,16499.0,26.44,43.61,jwilson
PULL_INBOUNDS,5448.0,12.31,95.75,mlemaitre
PULL_INBOUNDS,6213.0,0.0,80.0,bschlaefe
PULL_INBOUNDS,7043.0,10.2,87.08,
PULL_INBOUNDS,5803.0,22.87,95.02,ccunningh
PULL_INBOUNDS,2320.0,-11.23,90.43,
PULL_INBOUNDS,5258.0,14.06,88.03,ccunningh
PULL_INBOUNDS,0.0,4.08,96.69,kelsalaam
PULL_INBOUNDS,6521.0,12.6,100.41,jreinhard
PULL_INBOUNDS,0.0,-5.91,96.91,kelsalaam
PULL_INBOUNDS,10682.0,-26.23,72.08,bmalecek
PULL_INBOUNDS,0.0,1.53,97.79,kelsalaam
PULL_INBOUNDS,5863.0,-17.49,97.28,jreinhard
PULL_INBOUNDS,9074.0,26.66,55.77,bmalecek
PULL_INBOUNDS,0.0,2.25,95.53,dleggio
PULL_INBOUNDS,7525.0,5.61,98.51,jreinhard
PULL_INBOUNDS,0.0,4.08,101.21,kelsalaam
PULL_INBOUNDS,3294.0,-26.02,68.15,bmalecek
PULL_OUT_OF_BOUNDS,,0.0,80.0,kelsalaam
PULL_INBOUNDS,0.0,23.75,99.1,wturner
PULL_INBOUNDS,0.0,1.53,106.74,wturner
PULL_INBOUNDS,11014.0,-26.67,57.52,ccunningh
PULL_INBOUNDS,0.0,-1.61,105.94,kelsalaam
PULL_INBOUNDS,8540.0,-17.71,107.11,jreinhard
PULL_INBOUNDS,0.0,-25.51,81.99,kelsalaam
PULL_INBOUNDS,7603.0,8.16,114.17,cmazur
PULL_INBOUNDS,8138.0,15.51,100.48,jreinhard
PULL_INBOUNDS,5579.0,26.3,64.0,bmalecek
PULL_INBOUNDS,0.0,0.58,98.44,kelsalaam
PULL_INBOUNDS,8656.0,-9.11,109.22,jreinhard
PULL_INBOUNDS,0.0,-26.23,50.16,wturner
PULL_INBOUNDS,8576.0,-1.83,92.76,bmalecek
PULL_INBOUNDS,0.0,-10.86,91.16,kelsalaam
PULL_INBOUNDS,4178.0,-16.4,81.91,ccunningh
PULL_INBOUNDS,0.0,-6.05,99.9,kelsalaam
PULL_INBOUNDS,0.0,-1.97,99.97,wturner
PULL_INBOUNDS,6421.0,-20.55,102.81,jreinhard
PULL_INBOUNDS,0.0,-3.21,98.88,kelsalaam
PULL_INBOUNDS,0.0,-3.79,100.7,kelsalaam
PULL_INBOUNDS,6680.0,-7.0,94.87,bmalecek
PULL_INBOUNDS,0.0,-2.85,102.81,kelsalaam
PULL_INBOUNDS,6632.0,-9.99,99.61,jreinhard
PULL_INBOUNDS,0.0,25.57,40.19,smilardov
PULL_INBOUNDS,5232.0,-26.67,64.95,bmalecek
PULL_INBOUNDS,0.0,-0.59,101.28,
PULL_OUT_OF_BOUNDS,,0.0,80.0,
PULL_INBOUNDS,7281.0,-12.17,109.73,jreinhard
PULL_INBOUNDS,6565.0,-7.51,100.0,ccunningh
PULL_INBOUNDS,0.0,10.05,100.19,kelsalaam
PULL_INBOUNDS,6268.0,0.0,80.0,jrobinson
PULL_INBOUNDS,0.0,-3.82,105.34,
PULL_INBOUNDS,6464.0,13.84,92.98,jwilson
PULL_INBOUNDS,0.0,4.84,87.34,
PULL_INBOUNDS,5857.0,-1.32,91.96,kpettitsc
PULL_INBOUNDS,7749.0,4.16,107.72,jrobinson
PULL_INBOUNDS,6658.0,-4.3,103.43,jrobinson
PULL_INBOUNDS,6297.0,10.85,96.84,jwilson
PULL_INBOUNDS,6975.0,-0.55,101.31,pgraffy
PULL_INBOUNDS,7840.0,10.56,110.89,jwham
PULL_INBOUNDS,7894.0,11.14,95.82,jwilson
PULL_INBOUNDS,7465.0,0.0,80.0,jrobinson
PULL_INBOUNDS,6819.0,-19.97,107.98,dgarlock
PULL_INBOUNDS,10265.0,19.43,79.5,ngoff
PULL_OUT_OF_BOUNDS,,0.0,80.0,dgarlock
PULL_INBOUNDS,4381.0,0.0,80.0,pgraffy
PULL_INBOUNDS,6968.0,7.28,98.22,jwilson
PULL_INBOUNDS,6834.0,-1.91,97.22,jrobinson
PULL_INBOUNDS,7304.0,-21.64,107.4,jwilson
PULL_INBOUNDS,8864.0,0.0,80.0,jrobinson
PULL_INBOUNDS,8230.0,-2.19,99.46,kpettitsc
PULL_INBOUNDS,7990.0,0.0,80.0,jrobinson
PULL_INBOUNDS,4899.0,-2.12,97.15,pgraffy
PULL_INBOUNDS,6062.0,2.69,95.09,dgarlock
PULL_INBOUNDS,8444.0,-15.6,92.98,jwilson
PULL_OUT_OF_BOUNDS,,0.0,80.0,jrobinson
PULL_INBOUNDS,9863.0,3.64,93.64,jwilson
PULL_INBOUNDS,5953.0,0.0,80.0,jrobinson
PULL_INBOUNDS,8357.0,-16.54,95.38,lmarks
PULL_INBOUNDS,6871.0,7.14,100.7,dgarlock
PULL_INBOUNDS,0.0,0.0,80.0,
PULL_OUT_OF_BOUNDS,,0.0,80.0,jrobinson
PULL_INBOUNDS,7619.0,13.47,93.27,jwilson
PULL_INBOUNDS,5471.0,0.0,80.0,jrobinson
PULL_INBOUNDS,9153.0,-26.67,51.47,ngoff
PULL_INBOUNDS,14233.0,26.66,54.2,skaminsky
PULL_INBOUNDS,12445.0,-26.67,49.73,jwilson
PULL_INBOUNDS,6630.0,0.0,80.0,jrobinson
PULL_INBOUNDS,11171.0,-26.67,67.93,dgarlock
PULL_INBOUNDS,4223.0,0.0,80.0,pgraffy
PULL_OUT_OF_BOUNDS,,0.0,80.0,jrobinson
PULL_INBOUNDS,16056.0,-26.67,53.66,
PULL_INBOUNDS,0.0,0.0,80.0,
PULL_INBOUNDS,13139.0,-26.53,56.5,jwilson
PULL_INBOUNDS,5880.0,0.0,80.0,jrobinson
PULL_INBOUNDS,5921.0,-7.0,92.19,bobryan
PULL_INBOUNDS,6055.0,3.25,89.84,
PULL_INBOUNDS,7581.0,-3.78,91.41,dtravagli
PULL_INBOUNDS,5493.0,11.78,83.17,amerriman
PULL_INBOUNDS,4000.0,-2.87,87.44,dbloodgoo
PULL_INBOUNDS,7583.0,18.06,75.42,dbloodgoo
PULL_INBOUNDS,7607.0,20.92,72.64,dtravagli
PULL_INBOUNDS,5290.0,15.96,85.73,amerriman
PULL_INBOUNDS,6760.0,4.48,92.38,marbutine
PULL_INBOUNDS,7836.0,18.52,80.54,amerriman
PULL_INBOUNDS,8186.0,-13.26,84.77,dtravagli
PULL_INBOUNDS,8190.0,0.0,80.0,dbloodgoo
PULL_INBOUNDS,2030.0,14.86,84.51,dtravagli
PULL_INBOUNDS,7869.0,11.62,96.35,amerriman
PULL_OUT_OF_BOUNDS,,0.0,80.0,dtravagli
PULL_INBOUNDS,7269.0,21.31,93.48,amerriman
PULL_INBOUNDS,5719.0,-12.1,88.75,kharrison
PULL_INBOUNDS,6085.0,-19.45,101.54,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,dbloodgoo
PULL_INBOUNDS,6901.0,14.34,88.37,amerriman
PULL_INBOUNDS,8877.0,10.54,86.27,amerriman
PULL_INBOUNDS,6387.0,16.79,96.83,jperez
PULL_INBOUNDS,7366.0,-11.65,96.32,dtravagli
PULL_INBOUNDS,7489.0,-16.05,86.97,amerriman
PULL_INBOUNDS,5626.0,13.83,87.29,marbutine
PULL_OUT_OF_BOUNDS,,0.0,80.0,kharrison
PULL_INBOUNDS,5788.0,5.9,99.16,jperez
PULL_INBOUNDS,5251.0,5.27,85.89,kharrison
PULL_INBOUNDS,8594.0,0.0,80.0,amerriman
PULL_INBOUNDS,4969.0,3.96,100.19,marbutine
PULL_INBOUNDS,7450.0,20.62,100.0,amerriman
PULL_INBOUNDS,3454.0,-26.67,71.74,bobryan
PULL_INBOUNDS,4931.0,-16.98,103.1,amerriman
PULL_INBOUNDS,5325.0,-13.65,88.75,dbloodgoo
PULL_INBOUNDS,6558.0,-4.62,97.22,dtravagli
PULL_OUT_OF_BOUNDS,,0.0,80.0,amerriman
PULL_INBOUNDS,7514.0,8.48,90.51,splunkett
PULL_INBOUNDS,6253.0,-11.01,90.93,amerriman
PULL_INBOUNDS,6616.0,-9.85,90.31,dbloodgoo
PULL_INBOUNDS,6264.0,5.34,79.37,amerriman
PULL_INBOUNDS,6725.0,24.79,84.12,jperez
PULL_INBOUNDS,6398.0,-2.72,83.48,amerriman
PULL_INBOUNDS,6000.0,-13.34,101.47,amerriman
PULL_INBOUNDS,7678.0,0.15,78.44,dbloodgoo
PULL_INBOUNDS,6159.0,-6.36,104.03,amerriman
PULL_INBOUNDS,5694.0,0.0,80.0,amerriman
PULL_INBOUNDS,7601.0,-7.21,99.37,amerriman
PULL_INBOUNDS,5260.0,-4.17,100.0,etaylor
PULL_INBOUNDS,5817.0,-10.16,99.45,jhess
PULL_INBOUNDS,8159.0,2.79,100.0,jhess
PULL_INBOUNDS,6495.0,5.18,100.0,crussell
PULL_INBOUNDS,6203.0,-6.36,101.78,amerriman
PULL_INBOUNDS,7586.0,4.36,107.99,nsaul
PULL_INBOUNDS,6507.0,-8.84,106.12,jhess
PULL_INBOUNDS,7714.0,4.91,104.11,etaylor
PULL_INBOUNDS,9111.0,-8.14,102.63,amerriman
PULL_INBOUNDS,9889.0,-1.3,102.74,etaylor
PULL_INBOUNDS,8034.0,-21.25,99.68,jhess
PULL_INBOUNDS,8844.0,9.22,93.72,jhess
PULL_OUT_OF_BOUNDS,,0.0,80.0,jhess
PULL_INBOUNDS,7639.0,-5.05,95.45,crussell
PULL_INBOUNDS,6535.0,-25.85,64.5,nsaul
PULL_INBOUNDS,9125.0,18.44,98.44,jhess
PULL_OUT_OF_BOUNDS,,0.0,80.0,jcretella
PULL_OUT_OF_BOUNDS,,0.0,80.0,nsaul
PULL_INBOUNDS,7428.0,9.68,89.31,jcretella
PULL_INBOUNDS,8186.0,-14.67,96.54,etaylor
PULL_INBOUNDS,6093.0,-18.14,100.15,jhess
PULL_INBOUNDS,8620.0,1.29,105.68,etaylor
PULL_INBOUNDS,10526.0,25.57,63.95,nsaul
PULL_INBOUNDS,5749.0,-10.94,101.31,amerriman
PULL_INBOUNDS,9162.0,19.84,103.97,etaylor
PULL_INBOUNDS,7709.0,9.06,117.59,jhess
PULL_OUT_OF_BOUNDS,,0.0,80.0,etaylor
PULL_INBOUNDS,9459.0,18.29,100.0,jhess
PULL_INBOUNDS,8167.0,-22.72,100.0,jhess
PULL_INBOUNDS,5913.0,-11.39,100.09,nsaul
PULL_INBOUNDS,7572.0,-18.3,100.0,jhess
PULL_INBOUNDS,7163.0,-3.07,93.34,jcretella
PULL_INBOUNDS,9113.0,12.63,95.19,jhess
PULL_INBOUNDS,10721.0,-3.89,109.9,etaylor
PULL_INBOUNDS,7127.0,12.27,107.99,nsaul
PULL_INBOUNDS,7484.0,23.18,98.11,nsaul
PULL_INBOUNDS,6000.0,-2.56,20.0,amerriman
PULL_INBOUNDS,7700.0,-1.98,94.02,jcretella
PULL_OUT_OF_BOUNDS,,0.0,75.33,jpollard
PULL_INBOUNDS,6118.0,-23.54,75.07,jpolk
